,SPEAKER,SENTENCE,개체명,지식베이스,intent_cat
0,고객,フィゲムンゴダグジジョムですよね？ 現金でお支払いできますか？カカオペイは利用できませんか？,"Hwigemungodaegujijeom, 현금, 여기, 카카오페이","フィゲムンゴダグジジョム|상호, 現金|결제방식, カカオペイ|결제방식",결제_방식문의
0,고객,イズイウマケトキッズロッテプレミアムアウトレットパジュジョムですよね？ ここでは現金を受け付けてもらえますか？ カカオペイは利用できませんか？,"EseumaketKidsLottePremiumOutletPajujeom, 현금, 여기, 카카오페이","イズイウマケトキッズロッテプレミアムアウトレットパジュジョム|상호, 現金|결제방식, カカオペイ|결제방식",결제_방식문의
0,고객,ティンダインコーヒー＆マエクジュですよね？ カカオペイで支払いできますか?,"daincoffee&maekju, 카카오페이, 결제","ティンダインコーヒー＆マエクジュ|상호, カカオペイ|결제방식",결제_방식문의
0,고객,ジャジャンナムですよね？ カカオペイで支払いをすることはできますか?,"Jajangnamu, 카카오페이, 결제","ジャジャンナム|상호, カカオペイ|결제방식",결제_방식문의
0,고객,グムダンノマッチプですよね？ カカオペイで支払いができますか?,"Geumdangnomatjip, 카카오페이, 결제","グムダンノマッチプ|상호, カカオペイ|결제방식",결제_방식문의
0,고객,イッツjjangdolChicKen、ですよね？ カカオペイでの支払いは可能ですか？,"jjangdolChicKen, 카카오페이, 결제","jjangdolChicKen|상호, カカオペイ|결제종류",결제_방식문의
0,고객,明洞区でしょうか？ KakaoPay支払いは可能ですか？,"Myeongdongmungu, 카카오페이, 결제","明洞区|상호, KakaoPay|결제종류",결제_방식문의
0,고객,ジョングクトンギルダクバルですよね？ カカオペイ決済は利用可能ですか?,"JeonguktongilDakbal, 카카오페이, 결제","ジョングクトンギルダクバル|상호, カカオペイ|결제종류",결제_방식문의
0,고객,大長カルビですよね？ カカオペイも利用できますか？,"DaejangGalbi, 카카오페이","大長カルビ|상호, カカオペイ|결제종류",결제_방식문의
0,고객,メジパム示功女子谷国ですよね？ カカオペイも使えるんですか?,"MedipamJigongnyakguk, 카카오페이","メジパム示功女子谷国|상호, カカオペイ|결제종류",결제_방식문의
0,고객,ビョキンゴビンジェ3ホジョムですよね？ カカオペイも使えますか？,"Beokingeobinje3Hojeom, 카카오페이","ビョキンゴビンジェ3ホジョム|상호, カカオペイ|결제종류",결제_방식문의
0,고객,デオ13ウォルですよね？ カカオペイで支払いできますか？,"Deo13wol, 카카오페이, 결제","デオ13ウォル|상호, カカオペイ|결제종류",결제_방식문의
0,고객,ジェクシミック シン世界センタムシティモールですよね？ カカオペイで支払いできますか?,"JeksiMixSinsegyeCentumCityMoljeom, 카카오페이, 결제","ジェクシミック シン世界センタムシティモール|상호, カカオペイ|결제종류",결제_방식문의
0,고객,ボンジク&ビビンバプですよね？ カカオペイで支払いできますか?,"Bonjuk&bibimbap, 카카오페이, 결제","ボンジク&ビビンバプ|상호, カカオペイ|결제종류",결제_방식문의
0,고객,ガバウォンコーヒーですよね？ サムスンペイは可能ですか?,"GabaewonCoffee, 삼성페이","ガバウォンコーヒー|상호, サムスンペイ|결제종류",결제_방식문의
0,고객,ヒョンムアムダルカンジョンですよね？ サムスンペイが可能ですか？,"Hyeonmuamdalkkangjeong, 삼성페이","ヒョンムアムダルカンジョン|상호, サムスンペイ|결제종류",결제_방식문의
0,고객,モアンギョンウォンですよね？ Samsung Pay可能ですか?,"Moaangyeongwon, 삼성페이","モアンギョンウォン|상호, Samsung Pay|결제종류",결제_방식문의
0,고객,イファシゴルバップサンですよね？ Samsung PayやKakao Payで使えますか？,"Ihwasigolbapsang, 삼성페이, 카카오페이","イファシゴルバップサン|상호, Samsung Pay|결제종류, Kakao Pay|결제종류",결제_방식문의
0,고객,アイウォンPCバン、ですよね？ サムスンペイやカカオペイで使えますか？,"EiwonPCbang, 삼성페이, 카카오페이","アイウォンPCバン|상호, サムスンペイ|결제종류, カカオペイ|결제종류",결제_방식문의
0,고객,オチョンエンドルピンですよね？ カカオペイやサムスンペイを使えますか？,"Okcheonendolpin, 카카오페이, 삼성페이","オチョンエンドルピン|상호, カカオペイ|결제종류, サムスンペイ|결제종류",결제_방식문의
0,고객,ギムグニンですよね？ カカオペイやサムスンペイを使えますか？,"Gimgunine, 카카오페이, 삼성페이","ギムグニン|상호, カカオペイ|결제종류, サムスンペイ|결제종류",결제_방식문의
0,고객,ドシセウですよね？ カカオペイやサムスンペイを使えますか？,"DosiSaeu, 카카오페이, 삼성페이","ドシセウ|상호, カカオペイ|결제종류, サムスンペイ|결제종류",결제_방식문의
0,고객,ダムソバンジプパブですよね？ サムスンペイで支払いはできますか？,"DamsobanJipbap, 삼성페이, 결제","ダムソバンジプパプ|상호, サムスンペイ|결제종류",결제_방식문의
0,고객,オーシャンスカイナンポジハショッピングセンタージョムですね？ サムスンペイで支払いはできますか？,"OceanSkyNampojihasyopingCenterJeom, 삼성페이, 결제","オーシャンスカイナンポジハショッピングセンタージョム|상호, サムスンペイ|결제종류",결제_방식문의
0,고객,イートサムソンペイ全部適用できる、ですよね？,"E-CAFE, 삼성페이, 결제","イートサム|상호, サムソン ペイ|결제종류",결제_방식문의
0,고객,ゼラジンですよね？ KakaoPay支払いを受け付けていますか?,"ZERAZIN, 카카오페이, 결제","ゼラジン|상호, KakaoPay|결제방식",결제_방식문의
0,고객,ミョンガマンナカルビですよね？ カカオペイでの支払いは受け付けていますか?,"MyeonggaMannaGalbi, 카카오페이, 결제","ミョンガマンナカルビ|상호, カカオペイ|결제방식",결제_방식문의
0,고객,ヴェイレステウですよね？ カカオペイでのお支払いは受け付けていますか?,"VayresTeu, 카카오페이, 결제","ヴェイレステウ|상호, カカオペイ|결제방식",결제_방식문의
0,고객,ヨンインノンチョンテマパークノンギョン文化展示館ですよね？ カカオペイで支払いしたいんですが、使えますか？,"YonginnongchontemaParkNonggyeongmunhwajeonsigwan, 결제, 카카오페이","ヨンインノンチョンテマパークノンギョン文化展示館|상호, カカオペイ|결제방식",결제_방식문의
0,고객,シンナウンジョンですよね？ 私が払いますが、KakaoPayを使用してもいいですか?,"Singnaeunjeon, 결제, 카카오페이","シンナウンジョン|상호, KakaoPay|결제방식",결제_방식문의
0,고객,ジョマヤンコッチ＆ヤンダリグイですよね？ 支払いは私がします。KakaoPayを使ってもいいですか？,"Jwomayangkkochi&yangdariGui, 결제, 카카오페이","ジョマヤンコッチ＆ヤンダリグイ|상호, KakaoPay|결제방식",결제_방식문의
0,고객,ウソンシクダンですよね？ サムスンペイは利用できますか?,"UsongSikdang, 삼성페이","ウソンシクダン|상호, サムスンペイ|결제방식",결제_방식문의
0,고객,ビウォンハウスですよね？ サムスンペイは利用できますか？,"BiwonHouse, 삼성페이","ビウォンハウス|상호, サムスンペイ|결제방식",결제_방식문의
0,고객,バロパスタ＆バロデッパビンチョンゲヤンジョムですよね？ サムスンペイは利用できますか？,"BaroPasta&baroDepbapIncheongyeyangjeom, 삼성페이","バロパスタ＆バロデッパビンチョンゲヤンジョム|상호, サムスンペイ|결제방식",결제_방식문의
0,고객,ヨンガネトンギョンサエンッグルですよね？ このカードでカカオペイを使うことはできますか?,"YunganeTongyeongSaenggul, 카카오페이, 카드","ヨンガネトンギョンサエンッグル|상호, カカオペイ|결제방식, カード|결제방식",결제_방식문의
0,고객,イオルムゴルサンジャンですよね？ このカードでカカオペイを利用できますか？,"Eoreumgolsanjang, 카카오페이, 카드","イオルムゴルサンジャン|상호, カカオペイ|결제방식, カード|결제방식",결제_방식문의
0,고객,クササンギュトンダンジチョムですよね？ このカードでカカオペイを利用できますか？,"Cusasangyutongdanjijeom, 카카오페이, 카드","クササンギュトンダンジチョム|상호, カカオペイ|결제방식, カード|결제방식",결제_방식문의
0,고객,グァンサンフードですよね？ ここでカカオペイを使うことはできますか？,"GwangsanFOOD, 여기, 카카오페이","グァンサンフード|상호, カカオペイ|결제방식",결제_방식문의
0,고객,チャドラムですよね？ここでカカオペイを利用できますか？,"Chadollam, 여기, 카카오페이","チャドラム|상호, カカオペイ|결제방식",결제_방식문의
0,고객,タコベリーですよね？ ここでカカオペイを使用できますか?,"TACOBELLY, 여기, 카카오페이","タコベリー|상호, カカオペイ|결제방식",결제_방식문의
0,고객,テウィンハイチッシですよね？ カカオペイはここで使えますか？ サムスンペイをご存知ですか？,"TeuwinHaitiSsi, 여기, 카카오페이, 결제, 삼성페이","テウィンハイチッシ|상호, カカオペイ|결제방식, サムスンペイ|결제방식",결제_방식문의
0,고객,ヨーグルトアイスクリームウィジョンソクウンヘンソンファジョムですよね？ カカオペイはここで使えますか？ サムスンペイって聞いたことありますか？,"YogurtIceCreamUijeongseokEunhaengSeonhwajeom, 여기, 카카오페이, 결제, 삼성페이","ヨーグルトアイスクリームウィジョンソクウンヘンソンファジョム|상호, カカオペイ|결제방식, サムスンペイ|결제방식",결제_방식문의
0,고객,サエンッケッヒオショプですよね？ カカオペイはここで使えますか？,"Saenggeukheeosyop, 카카오페이, 결제","サエンッケッヒオショプ|상호, カカオペイ|결제방식",결제_방식문의
0,고객,スペースボディですよね？ カカオペイはここでも使えますか?,"SpaceBody, 카카오페이, 결제","スペースボディ|상호, カカオペイ|결제방식",결제_방식문의
0,고객,ブヨンブジャシクダンですよね？ カカオペイは使えますか？,"Buyeongbujasikdang, 카카오페이, 결제","ブヨンブジャシクダン|상호, カカオペイ|결제방식",결제_방식문의
