,SPEAKER,SENTENCE,개체명,지식베이스,intent_cat
0,고객,是金太郎煤炉吧？我可以用Kakao Pay支付吗？,"Geumdangnomatjip, 카카오페이, 결제","金太郎煤炉|상호, Kakao Pay|결제방식",결제_방식문의
0,고객,是炸鸡吧？可以用KakaoPay支付吗？,"jjangdolChicKen, 카카오페이, 결제","炸鸡|상호, KakaoPay|결제종류",결제_방식문의
0,고객,是明洞文具店吗？可以使用KakaoPay支付吗？,"Myeongdongmungu, 카카오페이, 결제","明洞文具店|상호, KakaoPay|결제종류",결제_방식문의
0,고객,是精武通吉达吧？可以用KakaoPay支付吗？,"JeonguktongilDakbal, 카카오페이, 결제","精武通吉达|상호, KakaoPay|결제종류",결제_방식문의
0,고객,是大长排吧？KakaoPay也可以用吗？,"DaejangGalbi, 카카오페이","大长排|상호, KakaoPay|결제종류",결제_방식문의
0,고객,是MedipamJigongnyakguk吗？KakaoPay也可以用吗？,"MedipamJigongnyakguk, 카카오페이","MedipamJigongnyakguk|상호, KakaoPay|결제종류",결제_방식문의
0,고객,是Beokingeobinje3Hojeom吧？KakaoPay也可以用吗？,"Beokingeobinje3Hojeom, 카카오페이","Beokingeobinje3Hojeom|상호, KakaoPay|결제종류",결제_방식문의
0,고객,是Deo13wol吗？我可以用KakaoPay支付吗？,"Deo13wol, 카카오페이, 결제","Deo13wol|상호, KakaoPay|결제종류",결제_방식문의
0,고객,是JeksiMixSinsegyeCentumCityMoljeom吧？我可以用KakaoPay支付吗？,"JeksiMixSinsegyeCentumCityMoljeom, 카카오페이, 결제","JeksiMix新世界Centum城|상호, KakaoPay|결제종류",결제_방식문의
0,고객,是Bonjuk&bibimbap吧？我可以用KakaoPay支付吗？,"Bonjuk&bibimbap, 카카오페이, 결제","Bonjuk&bibimbap|상호, KakaoPay|결제종류",결제_방식문의
0,고객,是加贝院咖啡吧？三星支付可以吗？,"GabaewonCoffee, 삼성페이","加贝院咖啡|상호, 三星支付|결제종류",결제_방식문의
0,고객,是玄武鸭蛋炕鲳吗？能用三星支付吗？,"Hyeonmuamdalkkangjeong, 삼성페이","玄武鸭蛋炕鲳|상호, 三星支付|결제종류",결제_방식문의
0,고객,是Moaangyeongwon吗？三星支付可以吗？,"Moaangyeongwon, 삼성페이","Moaangyeongwon|상호, 三星支付|결제종류",결제_방식문의
0,고객,是伊花寺锅饭吧？可以使用Samsung Pay或者Kakao Pay吗？,"Ihwasigolbapsang, 삼성페이, 카카오페이","伊花寺锅饭|상호, Samsung Pay|결제종류, Kakao Pay|결제종류",결제_방식문의
0,고객,是ISajugonggan吗？它可以和三星支付或者Kakao支付一起使用吗？,"ISajugonggan, 삼성페이, 카카오페이","ISajugonggan|상호, 三星支付|결제종류, Kakao支付|결제종류",결제_방식문의
0,고객,是EiwonPCbang吧？它支持Samsung Pay或Kakao Pay吗？,"EiwonPCbang, 삼성페이, 카카오페이","EiwonPC방|상호, 三星支付|결제종류, Kakao支付|결제종류",결제_방식문의
0,고객,是Okcheonendolpin吧？我可以用KakaoPay还是Samsung Pay吗？,"Okcheonendolpin, 카카오페이, 삼성페이","Okcheonendolpin|상호, KakaoPay|결제종류, Samsung Pay|결제종류",결제_방식문의
0,고객,是金融吗？我可以使用KakaoPay或Samsung Pay吗？,"Gimgunine, 카카오페이, 삼성페이","金融|상호, KakaoPay|결제종류, Samsung Pay|결제종류",결제_방식문의
0,고객,是DosiSaeu吗？我可以用KakaoPay还是Samsung Pay吗？,"DosiSaeu, 카카오페이, 삼성페이","DosiSaeu|상호, KakaoPay|결제종류, Samsung Pay|결제종류",결제_방식문의
0,고객,是單雪板飯嗎？Samsung Pay可以用來付款嗎？,"DamsobanJipbap, 삼성페이, 결제","單雪板飯|상호, Samsung Pay|결제종류",결제_방식문의
0,고객,是OceanSkyNampojihasyopingCenterJeom吧？Samsung Pay可以用来支付吗？,"OceanSkyNampojihasyopingCenterJeom, 삼성페이, 결제","OceanSkyNampoji购物中心|상호, Samsung Pay|결제종류",결제_방식문의
0,고객,是E-CAFE吧？Samsung Pay可以用来支付吗？,"E-CAFE, 삼성페이, 결제","E-CAFE|상호, Samsung Pay|결제종류",결제_방식문의
0,고객,是ZERAZIN吧？您接受KakaoPay支付吗？,"ZERAZIN, 카카오페이, 결제","ZERAZIN|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是明加街雒牛排吗？你们接受KakaoPay支付吗？,"MyeonggaMannaGalbi, 카카오페이, 결제","明加街雒牛排|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是VayresTeu吗？您接受KakaoPay支付吗？,"VayresTeu, 카카오페이, 결제","VayresTeu|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是永丰农村主题公园农业文化展示馆，对吧？我会支付，我可以使用KakaoPay吗？,"YonginnongchontemaParkNonggyeongmunhwajeonsigwan, 결제, 카카오페이","永丰农村主题公园农业文化展示馆|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是Singnaeunjeon吧？我会付款，我可以用KakaoPay吗？,"Singnaeunjeon, 결제, 카카오페이","Singnaeunjeon|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是焦玛洋烤翅&羊肉鬼对吧？我会支付，我可以用KakaoPay吗？,"Jwomayangkkochi&yangdariGui, 결제, 카카오페이","焦玛洋烤翅&羊肉鬼|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是优松食堂吗？可以使用三星支付吗？,"UsongSikdang, 삼성페이","优松食堂|상호, 三星支付|결제방식",결제_방식문의
0,고객,是必妍房子吗？可以使用Samsung Pay吗？,"BiwonHouse, 삼성페이","必妍房子|상호, Samsung Pay|결제방식",결제_방식문의
0,고객,是BaroPasta&baroDepbapIncheongyeyangjeom吧？Samsung Pay可以使用吗？,"BaroPasta&baroDepbapIncheongyeyangjeom, 삼성페이","BaroPasta&baroDepbapIncheongyeyangjeom|상호, Samsung Pay|결제방식",결제_방식문의
0,고객,是永安通永城鼓？我能用这张卡支付宝吗？,"YunganeTongyeongSaenggul, 카카오페이, 카드","永安通永城鼓|상호, 支付宝|결제방식, 卡|결제방식",결제_방식문의
0,고객,是Eoreumgolsanjang吗？我可以用这张卡支付宝吗？,"Eoreumgolsanjang, 카카오페이, 카드","Eoreumgolsanjang|상호, Kakao Pay|결제방식, 卡|결제방식",결제_방식문의
0,고객,是Cusasangyutongdanjijeom吧？我能用这张卡用Kakao Pay吗？,"Cusasangyutongdanjijeom, 카카오페이, 카드","Cusasangyutongdanjijeom|상호, Kakao Pay|결제방식, 卡|결제방식",결제_방식문의
0,고객,"是光山美食吧？我可以用Kakao Pay吗？,","GwangsanFOOD, 여기, 카카오페이","光山美食|상호, Kakao Pay|결제방식",결제_방식문의
0,고객,是查多拉姆对吧？我可以在这里使用Kakao Pay吗？,"Chadollam, 여기, 카카오페이","查多拉姆|상호, Kakao Pay|결제방식",결제_방식문의
0,고객,是TACOBELLY吗？我可以用Kakao Pay支付吗？,"TACOBELLY, 여기, 카카오페이","TACOBELLY|상호, Kakao Pay|결제방식",결제_방식문의
0,고객,是马丽婆乱炖吗？这里可以用KakaoPay吗？您听说过Samsung Pay吗？,"Mallipodoljjajang, 여기, 카카오페이, 결제, 삼성페이","马丽婆乱炖|상호, KakaoPay|결제방식, Samsung Pay|결제방식",결제_방식문의
0,고객,是TeuwinHaitiSsi吧？在这里可以用KakaoPay吗？你听说过Samsung Pay吗？,"TeuwinHaitiSsi, 여기, 카카오페이, 결제, 삼성페이","TeuwinHaitiSsi|상호, KakaoPay|결제방식, Samsung Pay|결제방식",결제_방식문의
0,고객,是酸奶冰淇淋宇亭铁匯室内商店吗？这里可以用KakaoPay吗？你听说过Samsung Pay吗？,"YogurtIceCreamUijeongseokEunhaengSeonhwajeom, 여기, 카카오페이, 결제, 삼성페이","酸奶冰淇淋宇亭铁匯室内商店|상호, KakaoPay|결제방식, Samsung Pay|결제방식",결제_방식문의
0,고객,是生肉喝饮食吧？在这里卡支付是否有效？,"Saenggeukheeosyop, 카카오페이, 결제","生肉喝饮食|상호, 卡支付|결제방식",결제_방식문의
0,고객,是SpaceBody吗？Kakao Pay在这里可以用吗？,"SpaceBody, 카카오페이, 결제","SpaceBody|상호, Kakao Pay|결제방식",결제_방식문의
0,고객,是百草园食堂吧？在这里可以用Kakao Pay吗？,"Buyeongbujasikdang, 카카오페이, 결제","百草园食堂|상호, Kakao Pay|결제방식",결제_방식문의
0,고객,是Makchangiyagi吧？我可以用KakaoPay支付吗？,"Makchangiyagi, 계산, 카카오페이, 가능","Makchangiyagi|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是工场圾铁粉大榜吧？我可以用KakaoPay支付吗？,"GungJangijitteokSindaebang, 계산, 카카오페이, 가능","工场圾铁粉大榜|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是Bigabihanbok吗？我可以用KakaoPay支付吗？,"Bigabihanbok, 계산, 카카오페이, 가능","Bigabihanbok|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是Abekeuon吗？我可以用KakaoPay支付吗？,"Abekeuon, 결제, 카카오페이","Abekeuon|상호, KakaoPay|결제방식",결제_방식문의
0,고객,这是黄金鸡BIGBURGER，对吧？我可以用KakaoPay支付吗？,"hwanggeumryungBIGBURGER, 결제, 카카오페이","黄金鸡BIGBURGER|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是Bonttiamo吗？我可以用KakaoPay支付吗？,"Bonttiamo, 결제, 카카오페이","Bonttiamo|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是Haeonheeosallong吗？可以用Kakao Pay支付吗？,"Haeonheeosallong, 결제, 카카오페이, 가능","Haeonheeosallong|상호, Kakao Pay|결제방식",결제_방식문의
0,고객,这是春川烤肉bibiri吧？可以用Kakao Pay支付吗？,"CHUNCHEONDAKGALBIbibiri, 결제, 카카오페이, 가능","春川烤肉bibiri|상호, Kakao Pay|결제방식",결제_방식문의
0,고객,是DeoaekseuFish吗？可以用Kakao Pay支付吗？,"DeoaekseuFish, 결제, 카카오페이, 가능","DeoaekseuFish|상호, Kakao Pay|결제방식",결제_방식문의
0,고객,是GawisoriIhyeonjeom吗？是的，可以使用KakaoPay支付吗？,"GawisoriIhyeonjeom, 카카오페이, 결제, 가능","GawisoriI현점|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是AurajihyugeSikdang吗？是的，可以用KakaoPay支付吗？,"AurajihyugeSikdang, 카카오페이, 결제, 가능","AurajihyugeSikdang|상호, KakaoPay|결제방식",결제_방식문의
0,고객,是阿拉里馒头，对吗？是的，可以使用KakaoPay支付吗？,"ArariMandu, 카카오페이, 결제, 가능","阿拉里馒头|상호, KakaoPay|결제방식",결제_방식문의
0,고객,"是RuKissAteu吧？在中国餐馆炸酱面是4,000元吗？","RuKissAteu, 짜장면, 홀, 사천 원","RuKissAteu|상호, 炸酱面|메뉴, 中国餐馆|장소, 4,000元|금액",매장_배달
0,고객,"是KosamuiThai&Aroma吗？中餐馆的炸酱面是4,000韩元吗？","KosamuiThai&Aroma, 짜장면, 홀, 사천 원","KosamuiThai&Aroma|상호, 炸酱面|메뉴, 中餐馆|장소, 4,000韩元|금액",매장_배달
0,고객,"是SUSHIONI吧？在中餐馆炸酱面是4,000韩元吗？","SUSHIONI, 짜장면, 홀, 사천 원","SUSHIONI|상호, 炸酱面|메뉴, 中餐馆|장소, 4,000韩元|금액",매장_배달
0,고객,是AenimeollaenAqua吧？我能要点吃的吗？,"AenimeollaenAqua, 밥","AenimeollaenAqua|상호, something|메뉴",매장_영업시간
0,고객,是KkeullineSikdang吧？之前这里不是24小时吗？,"KkeullineSikdang, 여기, 예전, 이십사시간","KkeullineSikdang|상호, 24小时|시간",매장_영업시간
0,고객,对了，JangyongsannoraebangSuper吧？午餐时间过了吗？,"JangyongsannoraebangSuper, 점심시간","JangyongsannoraebangSuper|상호, 午餐时间|시간",매장_영업시간
0,고객,是炊烟一起的那一天吧？午餐什么时间开始？,"ChwallyeongiInneunGeunal, 점심때, 몇 시, 시작","炊烟一起的那一天|상호, 午餐|시간",매장_영업시간
0,고객,这是DeoNitko吧？这个地方24小时营业吗？,"DeoNitko, 여기, 24시간, 영업","DeoNitko|상호, 24小时|시간",매장_영업시간
0,고객,是赛龙岗吗？这里24小时营业吗？,"Sallongdaum, 24시간","赛龙岗|상호, 24小时|시간",매장_영업시간
0,고객,是RanSportsMassage吧？今天下午几点开始营业？,"RanSportsMassage, 오늘, 오후, 영업, 시","RanSportsMassage|상호, 今天|날짜, 下午|시간",매장_영업시간
0,고객,是CafeMameuro吗？我一个人来的,"CafeMameuro, 혼자","CafeMameuro|상호, 一个人|인원",추천_상품추천
0,고객,是开满坝鳄鱼挂牌，对吧？我一个人来的,"Kaimanbabeosyap, 혼자","开满坝鳄鱼挂牌|상호, 一个人|인원",추천_상품추천
0,고객,是新世界儿童乐园吗？我应该一个人坐在这里吗？,"Sinsegyejangnyesikjang, 혼자, 여기","新世界儿童乐园|상호, 一个人|인원, 这里|위치",추천_상품추천
0,고객,是LgLuxuryBeautyTaejeonjeom吧？我应该一个人坐在这里吗？,"LgLuxuryBeautyTaejeonjeom, 혼자, 여기","Lg豪华美容太田妆店|상호, 一个人|인원, 这里|위치",추천_상품추천
0,고객,是TialpiCoffee吧？我正在尝试一个人吃饭。,"TialpiCoffee, 혼자","TialpiCoffee|상호, 一个人|인원",추천_상품추천
0,고객,是Kkomadak吗？我打算一个人吃,"Kkomadak, 혼자","Kkomadak|상호, 一个人|인원",추천_상품추천
0,고객,是B+，对吧？我可以一个人来吗？,"B+, 혼자, 가능","B+|상호, 一个人|인원",추천_상품추천
0,고객,是庆山涵薯豆酱吗？我可以一个人来吗？,"GyeongsanhanyeosaneCheonggukjang, 혼자, 가능","庆山涵薯豆酱|상호, 一个人|인원",추천_상품추천
0,고객,是红宝石首饰吧？我可以一个人用餐吗？,"RedJewelry, 일인, 식사, 가능","红宝石首饰|상호, 一个人|인원",추천_상품추천
0,고객,是AlphaKaWorld吧？我可以一个人吃饭吗？,"AlphaKaWorld, 일인, 식사, 가능","AlphaKaWorld|상호, 一个人|인원",추천_상품추천
0,고객,"是白骨大肉炖豆腐, 对吧? 我应该独自坐在哪里？","Baebulttugidaepaejip, 혼자, 어디","白骨大肉炖豆腐|상호, 独自|인원",추천_상품추천
0,고객,是安东流鲜鸭汤骨吧？我应该独自坐在哪里呢？,"Andeongnyuseonyakguk, 혼자, 어디","安东流鲜鸭汤骨|상호, 独自|인원",추천_상품추천
0,고객,是NeilBaiBling吧？我一个人来的，这里有一个人的座位吗？,"NeilBaiBling, 혼자, 자리","NeilBaiBling|상호, 一个人|인원",추천_상품추천
0,고객,是Imchohwaheeorain吧？我一个人来的，请问有一人座吗？,"Imchohwaheeorain, 혼자, 자리","Imchohwaheeorain|상호, 一个人|인원",추천_상품추천
0,고객,是UltraNeil吧？独自一人,"UltraNeil, 혼자","UltraNeil|상호, 独自一人|인원",추천_상품추천
0,고객,是MogiChamchi吗？单独一人,"MogiChamchi, 혼자","MogiChamchi|상호, 单独一人|인원",추천_상품추천
0,고객,是杰罗迈乌兰口苏，对吗？我可以独自吃饭吗？,"Jeromaeullyeonguso, 혼자, 식사, 가능","杰罗迈乌兰口苏|상호, 独自|인원",추천_상품추천
0,고객,是布兰白骨头吗？我能一个人吃吗？,"Bullanbaekkop, 혼자, 식사, 가능","布兰白骨头|상호, 一个人|인원",추천_상품추천
0,고객,是班德，对吧？对不起，我可以要一份单人餐吗？,"Baendeu, 저기, 1인, 식사, 가능","班德|상호, 一人|인원",추천_상품추천
0,고객,是亨布湾露布内，对吗？请问，我可以要一份单人餐吗？,"Heungbuwanolbune, 저기, 1인, 식사, 가능","亨布湾露布内|상호, 单人|인원",추천_상품추천
0,고객,是追猪扣帖Club吧？有办法一个人订购吗？,"SeochangkeotteuClub, 한 사람, 주문","追猪扣帖Club|상호, 一个人|인원",추천_상품추천
0,고객,是明品韩方족발보쌈吗？有没有办法一个人点餐？,"MyeongpumHanbangJokbalBossam, 한 사람, 주문","明品韩方족발보쌈|상호, 一个人|인원",추천_상품추천
0,고객,是波阳湖彩吧？我可以点一道菜吗？,"Pohyanghochae, 한 그릇","波阳湖彩|상호, 一道菜|수량",추천_상품추천
0,고객,是AkademikKorea吗？我可以点一道菜吗？,"AkademikKorea, 한 그릇","AkademikKorea|상호, 一道菜|수량",추천_상품추천
0,고객,是J&CBeautyClub吗？我一个人来的应该坐哪里？,"J&CBeautyClub, 혼자, 어디","J&CBeautyClub|상호, 一个人|인원",추천_상품추천
0,고객,是三省道大米粥吧？我一个人来应该坐哪里？,"Samseongdodamyakguk, 혼자, 어디","三省道大米粥|상호, 一个人|인원",추천_상품추천
0,고객,是香宿韩苏骨汤饭吧？我一个人,"HyangsuHanuSoGukbap, 혼자","香宿韩苏骨汤饭|상호, 一个人|인원",추천_상품추천
0,고객,是山道美香吧？我一个人。,"Sandeulmihyang, 혼자","山道美香|상호, 一个人|인원",추천_상품추천
0,고객,是原味豆腐炒饭，对吧？你一个人吃得了吗？,"OneuldoutjaDuruchigi, 혼자, 가능, 식사","原味豆腐炒饭|상호, 一个人|인원",추천_상품추천
